ID,Unnamed: 0,diameter,sample,label,injectWell,prot_total,Run,Well,plate,Order
D71Reporter.intensity.27,1729,22.25,Melanoma,Reporter.intensity.27,D7,9.7652045075181,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.28,1730,24.34,Monocyte,Reporter.intensity.28,D7,9.65842145640046,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.29,1731,24.37,PDAC,Reporter.intensity.29,D7,9.83138072997886,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.30,1732,20.67,PDAC,Reporter.intensity.30,D7,9.13387147988431,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.31,1733,28.59,PDAC,Reporter.intensity.31,D7,10.2038303525716,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.32,1734,32.53,Melanoma,Reporter.intensity.32,D7,10.8002115365019,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.4,1735,27.91,Monocyte,Reporter.intensity.4,D7,9.63806484989874,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.5,1736,19.79,Monocyte,Reporter.intensity.5,D7,10.1719654851111,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.6,1737,22.79,PDAC,Reporter.intensity.6,D7,9.30056206075237,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.7,1738,23.79,PDAC,Reporter.intensity.7,D7,9.86567257957734,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.8,1739,25.18,Melanoma,Reporter.intensity.8,D7,9.96538523006125,dAL_1k_Proto29_63,D7,1.0,63.0
D71Reporter.intensity.9,1740,26.43,Melanoma,Reporter.intensity.9,D7,9.69754086119032,dAL_1k_Proto29_63,D7,1.0,63.0
D81Reporter.intensity.10,1741,19.15,Monocyte,Reporter.intensity.10,D8,10.132843598976,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.11,1742,23.04,PDAC,Reporter.intensity.11,D8,10.5762058007466,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.12,1743,22.04,Melanoma,Reporter.intensity.12,D8,9.43234752151511,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.13,1744,22.99,Melanoma,Reporter.intensity.13,D8,9.85999287210091,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.15,1746,21.62,Monocyte,Reporter.intensity.15,D8,10.1000411139229,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.16,1747,21.31,Monocyte,Reporter.intensity.16,D8,10.1786682304712,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.17,1748,21.48,PDAC,Reporter.intensity.17,D8,9.86750678382378,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.18,1749,25.47,PDAC,Reporter.intensity.18,D8,10.32237494106,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.19,1750,23.67,Melanoma,Reporter.intensity.19,D8,10.5476959616782,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.20,1751,24.79,Melanoma,Reporter.intensity.20,D8,9.84117058720418,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.21,1752,24.26,Monocyte,Reporter.intensity.21,D8,10.1579156089691,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.22,1753,26.35,Monocyte,Reporter.intensity.22,D8,10.2642442439548,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.23,1754,27.84,PDAC,Reporter.intensity.23,D8,10.3515742163507,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.24,1755,28.13,Melanoma,Reporter.intensity.24,D8,10.8538910674434,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.25,1756,23.71,Melanoma,Reporter.intensity.25,D8,9.63381194971343,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.26,1757,21.04,Monocyte,Reporter.intensity.26,D8,10.0230660069143,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.28,1759,30.15,PDAC,Reporter.intensity.28,D8,10.5830689896923,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.29,1760,29.18,PDAC,Reporter.intensity.29,D8,10.6939579722702,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.31,1762,18.93,Monocyte,Reporter.intensity.31,D8,9.72985247071791,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.32,1763,25.69,Monocyte,Reporter.intensity.32,D8,10.4575714419013,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.4,1764,25.3,PDAC,Reporter.intensity.4,D8,10.3026978280567,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.5,1765,20.26,PDAC,Reporter.intensity.5,D8,10.3241363393289,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.8,1768,18.98,Monocyte,Reporter.intensity.8,D8,9.79115073280988,dAL_1k_Proto29_64,D8,1.0,64.0
D81Reporter.intensity.9,1769,20.3,Monocyte,Reporter.intensity.9,D8,10.2849517079345,dAL_1k_Proto29_64,D8,1.0,64.0
